지역,이름,주소,위도,경도
성남시,상대원 경찰 태권도장,"경기도 성남시 중원구 순환로 192, 3층 (상대원동)",37.44093675,127.179278
성남시,검도이야기,"경기도 성남시 분당구 운중로166번길 9, 지하1층 1호 (운중동)",37.39035252,127.0815379
성남시,용인대 비젼 태권스쿨,"경기도 성남시 수정구 위례순환로 220 (창곡동, 위례사랑으로부영55단지)",37.46951939,127.1507368
성남시,경희대 퍼스트 부부태권도,경기도 성남시 수정구 위례동로 135-6 (창곡동),37.47313098,127.1497587
성남시,수석태권도장,경기도 성남시 중원구 희망로400번길 16 (금광동),37.44118522,127.1617096
성남시,비룡태권도장,경기도 성남시 중원구 박석로59번길 1 (상대원동),37.43804229,127.1658836
성남시,위례교천검도관,"경기도 성남시 수정구 위례광장로 310, A동 1005,6호 (창곡동, 우성트램타워)",37.47270496,127.1429411
성남시,하대원MTA태권도장,"경기도 성남시 중원구 마지로155번길 25-12, 2층 (하대원동, 대흥에버빌)",37.42846624,127.1491305
성남시,경희대 멘토 태권도장,"경기도 성남시 중원구 도촌남로 101, 상가동 2층 201호 (도촌동, 휴먼시아섬마을)",37.4137169,127.1604997
성남시,성남태권도장,경기도 성남시 중원구 원터로17번길 23 (하대원동),37.42882312,127.1418951
성남시,사랑가득 희망 태권도장,"경기도 성남시 중원구 은이로47번길 9, 2층 (은행동)",37.45649419,127.1693859
성남시,용인대 더원 태권도장,"경기도 성남시 중원구 금상로 95, 4층 (금광동)",37.44254868,127.1657166
성남시,동영태권도,"경기도 성남시 중원구 여수울로15번길 4-14, 3층 (여수동)",37.41895001,127.1320874
성남시,신세계 태권도,"경기도 성남시 중원구 제일로35번길 37 (성남동,3층)",37.43142732,127.1328289
성남시,신동태권도장,"경기도 성남시 중원구 여수울로15번길 4-8, 2층 (여수동)",37.41895719,127.1314997
성남시,태풍태권도아카데미,경기도 성남시 중원구 광명로 262 (중앙동),37.44288044,127.1556878
성남시,한국체대 진 태권도장,"경기도 성남시 중원구 도촌남로 33, 501,502호 (도촌동, 세일프라자)",37.41456398,127.151139
성남시,문무합기도체육관,"경기도 성남시 수정구 수정로 111, 신현빌딩 5층 (태평동)",37.44140503,127.1326784
성남시,올림픽태권도체육관,경기도 성남시 중원구 희망로 375 (상대원동),37.43936494,127.1587448
성남시,대한민국 태권도장,"경기도 성남시 중원구 둔촌대로 363, 113호 (하대원동, 자이아파트상가)",37.43310486,127.1571681
성남시,인성 태비 태권도,"경기도 성남시 중원구 박석로25번길 13 (상대원동,2층)",37.43508163,127.164416
성남시,고구려 태권도 아카데미,경기도 성남시 중원구 둔촌대로 305 (하대원동),37.43037643,127.151936
성남시,한국태권도장,"경기도 성남시 중원구 광명로 130, 2층 (성남동, 파레스빌딩)",37.43683881,127.142716
성남시,도촌 넘버원 태권도장,"경기도 성남시 중원구 도촌남로 37, 503,504호 (도촌동,도촌프라자)",37.41461956,127.1516473
성남시,화랑 태권도장,"경기도 성남시 중원구 박석로49번길 28, 2층 (상대원동)",37.43741191,127.1629135
성남시,학사 태권도 체육관,"경기도 성남시 중원구 자혜로 54 (금광동, 한양빌딩)",37.45065149,127.1655336
성남시,제일 연세대 태권도장,"경기도 성남시 중원구 시민로66번길 21, 3층 301~302호 (중앙동, 중앙동힐스테이트상가동)",37.43666138,127.1496913
성남시,연대검도,"경기도 성남시 분당구 내정로113번길 4, 202,203-1호 (정자동, 판교시장)",37.37068036,127.1148289
성남시,월드체육관,"경기도 성남시 분당구 불정로376번길 31  (서현동,주상 604동 216호)",37.37225256,127.1388888
성남시,정자태권도,,,
성남시,태권도정자체육관,"경기도 성남시 분당구 불정로65번길 4-4  (정자동,한라프라자5층)",37.36023368,127.1121721
성남시,오륜체육관,"경기도 성남시 분당구 내정로129번길 26  (정자동,명진상가5층)",37.37320268,127.1143529
성남시,석사태권도,"경기도 성남시 분당구 느티로 71, 401호 (정자동, 현대프라자)",37.36878012,127.1125799
성남시,문무태권도,"경기도 성남시 분당구 양현로94번길 7  (이매동,대명프라자 401호)",37.39184272,127.125419
성남시,해동검도,"경기도 성남시 분당구 느티로 67, 203호,204호 (정자동, 수내조합상가)",37.36878735,127.1120377
성남시,삼평가온누리태권도,"경기도 성남시 분당구 판교로 372, 602,603호 (삼평동, 스타식스코아1)",37.40370963,127.1156768
성남시,용인대영광태권도장,"경기도 성남시 중원구 산성대로382번길 61, 2층 (금광동)",37.44686148,127.1640356
성남시,J.J 태권도장,"경기도 성남시 분당구 불정로 379, B1층 (서현동, 분당서현프라자)",37.37437225,127.1364165
성남시,진무태권도 교육관,"경기도 성남시 분당구 판교로 435,  503호 (야탑동)",37.40574973,127.1221973
성남시,서현태권도장,"경기도 성남시 분당구 불정로376번길 31, 212호,213호 (서현동, 미래타운 B상가)",37.37225256,127.1388888
성남시,J World boxing,"경기도 성남시 분당구 느티로 16, 410호 (정자동, 젤존타워1)",37.36816452,127.1063151
성남시,석사명성태권도,"경기도 성남시 수정구 성남대로1250번길 7, 4층 (태평동, 대호빌딩)",37.44175186,127.1282905
성남시,용인대월드태권도,경기도 성남시 수정구 위례동로 141 (창곡동),37.47265423,127.1500889
성남시,판교복싱메카 판교역점,"경기도 성남시 분당구 판교역로192번길 16, 505~508호 (삼평동, 판교타워)",37.39775577,127.1114591
성남시,고려금메달FUN태권도장,"경기도 성남시 수정구 위례광장로 320, 716,717호 (창곡동, 아이에스센트럴타워)",37.47224441,127.1426606
성남시,단국대석사체육관,"경기도 성남시 분당구 판교로 444, 403,404호 (이매동, 아름빌딩)",37.40514874,127.1231156
성남시,성남중앙도장,"경기도 성남시 수정구 논골로 3 (단대동, 3층)",37.45454916,127.1605301
성남시,늘푸른태권도,"경기도 성남시 분당구 정자일로 121, 상가동 H1~H3호 (정자동, 분당더샾스타파크)",37.36132953,127.1055603
성남시,타이거 킥스 태권도장,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 8층 805호 (창곡동)",37.47347937,127.1426886
성남시,스타 태권도장,"경기도 성남시 분당구 장미로 173, 3층 일부호 (야탑동, 매화마을 아파트)",37.41325116,127.1401724
성남시,수내 태권도 줄넘기 클럽,"경기도 성남시 분당구 돌마로 364, 3층 1호,2호 (수내동, 현대제일상가)",37.36998766,127.123653
성남시,STN 태권도,"경기도 성남시 분당구 중앙공원로31번길 42, 316~317호 (서현동, 서현파크플라자)",37.38309959,127.1254964
성남시,고려체육관,경기도 성남시 수정구 수정북로 31  (태평동),37.4422623,127.1329907
성남시,문영태권도체육관,경기도 성남시 수정구 탄리로 99,37.44478238,127.1346855
성남시,용인대석사태권도,"경기도 성남시 분당구 이매로 51, 401호,402호 (이매동, 한라프라자)",37.39498332,127.1266236
성남시,임하식 권투최육관,"경기도 성남시 수정구 시민로 152  (신흥동,(3층))",37.44171853,127.1438119
성남시,튼튼호키태권도체육관,"경기도 성남시 분당구 정자로 13,  509호 (정자동,월드비터)",37.36372071,127.1063157
성남시,청우태권도장,"경기도 성남시 분당구 불곡로 4,  303호 (정자동,리더스프라자)",37.35940327,127.1229718
성남시,구미용인대체육관,경기도 성남시 수정구 모란로 84  (태평동),37.44037445,127.1259686
성남시,해동검도,"경기도 성남시 분당구 내정로 111  (정자동,금성플라자 3층일부)",37.37021978,127.1145602
성남시,용인대박사대호태권도장,"경기도 성남시 분당구 정자일로 234,  408호 (정자동,태남프라자)",37.37119303,127.1062767
성남시,경희대 참피온 키즈,"경기도 성남시 중원구 은행로 21, 403호 (은행동,은빛아파트상가)",37.45483851,127.1639999
성남시,분당태극권(우슈)아카데미,"경기도 성남시 분당구 수내로46번길 11,  508호 (수내동,대덕글로리)",37.37997103,127.1168146
성남시,태평 아이 태권도장,"경기도 성남시 수정구 모란로 84  (태평동,(2층))",37.44037445,127.1259686
성남시,꿈꾸는 체육관,"경기도 성남시 중원구 희망로316번길 5  (상대원동,3층)",37.43437372,127.15957
성남시,힘찬태권도장,"경기도 성남시 수정구 남문로22번길 2, 3층 (태평동)",37.44454976,127.1294524
성남시,명지대석사우슈쿵후,"경기도 성남시 중원구 여수울로15번길 4-16, 3층 (여수동)",37.41895951,127.1322456
성남시,홍수환 스타복싱,"경기도 성남시 분당구 장미로 86,  304호 (야탑동,이코노샤르망)",37.41350891,127.1302269
성남시,무지개태권도,"경기도 성남시 분당구 구미로 50,  301호 (구미동,무지개마을 제동상가)",37.3367353,127.1151491
성남시,경희대진무태권도장,"경기도 성남시 분당구 정자로 78, 403호 (정자동, 영동프라자)",37.36315862,127.1135348
성남시,스누태권도,"경기도 성남시 분당구 이매로 173  (이매동,럭키타운상가 107호)",37.39036039,127.1399367
성남시,영웅 태권도,"경기도 성남시 중원구 금빛로93번길 19  (금광동,3층)",37.44952995,127.1641819
성남시,엘리트리더 태권도장,"경기도 성남시 분당구 미금로 177, 301호 (구미동, 까치마을신원아파트)",37.34908631,127.1157748
성남시,빅토리 복싱짐,"경기도 성남시 분당구 돌마로 361, 동신코아빌딩 지하1층 (수내동)",37.37061643,127.1229609
성남시,더 복싱 짐'엘',"경기도 성남시 분당구 성남대로 934, 201호 (야탑동, 궁전프라자2)",37.41316342,127.1292793
성남시,한국체대 금빛태권도장,경기도 성남시 수정구 남문로135번길 1 (태평동),37.44832715,127.1413499
성남시,WAWA유소년스포츠클럽,"경기도 성남시 분당구 동판교로 61 (백현동, 자유퍼스트프라자2)",37.38846642,127.1153931
성남시,태원태권도장,경기도 성남시 중원구 산성대로80번길 18,37.43161965,127.1280354
성남시,성남권투체육관,"경기도 성남시 수정구 성남대로 1183-1  (수진동,3층)",37.43549591,127.1281519
성남시,문영태권도장,경기도 성남시 수정구 남문로77번길 13  (태평동),37.44743279,127.1348083
성남시,초림태권도,"경기도 성남시 분당구 내정로173번길 11, 603동 209호 (수내동, 양지마을한양아파트)",37.37491061,127.1184667
성남시,성원태권도,"경기도 성남시 중원구 금상로 77-1  (금광동,(4층))",37.44192181,127.1639785
성남시,청구 고려 태권도,"경기도 성남시 분당구 무지개로 144,  202호 (구미동,무지개마을 상가)",37.33837793,127.1185839
성남시,위너스태권도,"경기도 성남시 분당구 미금일로 81, 301호 (구미동, 대우조합상가)",37.34560851,127.1107345
성남시,타이거즈태권도,"경기도 성남시 수정구 남문로78번길 20  (태평동,(3층))",37.44491251,127.1359623
성남시,분당복싱체육관,"경기도 성남시 분당구 돌마로486번길 6, 지하1층 103호 (서현동, 상록프라자)",37.37710467,127.1338958
성남시,홀릭짐,"경기도 성남시 분당구 운중로 142 (운중동, 판교메디칼타워 6층(일부))",37.39122627,127.0788331
성남시,야탑검도관,"경기도 성남시 분당구 야탑로 239, 3층 (야탑동, 금영빌딩)",37.40751549,127.1451717
성남시,경희대 열정 부부 태권도장,"경기도 성남시 중원구 마지로155번길 25-12, 2층 (하대원동, 대흥에버빌)",37.42846624,127.1491305
성남시,바른태권도,"경기도 성남시 수정구 수정남로306번길 21-1, 1층 (산성동)",37.45493615,127.1541061
성남시,리더스태권도클럽,"경기도 성남시 분당구 구미로 100, 상가동 B09호 (구미동)",37.33887236,127.1209747
성남시,JG복싱,"경기도 성남시 중원구 박석로33번길 11, 4층 (상대원동)",37.43579426,127.164605
성남시,대성체육관,"경기도 성남시 수정구 제일로138번길 15  (수진동,291번지)",37.43948104,127.1342704
성남시,성림태권도체육관,경기도 성남시 분당구 판교로 443  (야탑동),37.40573466,127.1231239
성남시,(재)케이티그룹희망나눔재단 KT스포츠센터,"경기도 성남시 분당구 불정로 90, 지하1층 (정자동, KT본사)",37.35879148,127.1149348
성남시,용인대예일태권도,경기도 성남시 중원구 자혜로16번길 31 (금광동),37.44763523,127.1603804
성남시,명문태권도제1관,"경기도 성남시 중원구 둔촌대로 409  (상대원동,(2층))",37.43339905,127.1622985
성남시,진선미태권도장,경기도 성남시 수정구 수정로 290  (신흥동),37.45027324,127.1470501
성남시,서울태권도체육관,"경기도 성남시 수정구 모란로 65  (수진동,2층)",37.43913691,127.1251269
성남시,경희대태권도체육관,"경기도 성남시 분당구 이매로 51,  301호 (이매동,한라프라자)",37.39498332,127.1266236
성남시,김학운 태권도아카데미,경기도 성남시 분당구 미금로33번길 26  (구미동),37.33754789,127.1155626
성남시,명화체육관,"경기도 성남시 분당구 분당로263번길 39  (서현동,레이디파크 308)",37.37201315,127.1401888
성남시,분당 신성 태권 도장,"경기도 성남시 분당구 내정로165번길 38, 201호 (수내동, 양지마을청구아파트)",37.37663404,127.1162329
성남시,위례정체정심태권도장,"경기도 성남시 수정구 위례광장로 41, 501-3호 (창곡동, 지엠프라자)",37.46796424,127.1401252
성남시,체인지 태권도장,"경기도 성남시 수정구 위례광장로 320, 1004호 (창곡동, 아이에스센트럴타워)",37.47224441,127.1426606
성남시,판교 위너스태권도장,"경기도 성남시 분당구 동판교로 61, 204,205호 (백현동, 자유퍼스트프라자2)",37.38846642,127.1153931
성남시,참피온체육관,"경기도 성남시 중원구 광명로342번길 2  (금광동,3층(참피온체육관))",37.44568015,127.1638487
성남시,예일태권도장,"경기도 성남시 중원구 광명로 378 (금광동,(2충))",37.44661993,127.1678692
성남시,장세현 태권도클럽,"경기도 성남시 수정구 남문로 37  (태평동,3층)",37.44524844,127.1309299
성남시,분당태권도,"경기도 성남시 분당구 중앙공원로39번길 7,  308호 (서현동,시범한신상가3층)",37.38143085,127.1279785
성남시,올림픽태권도장,경기도 성남시 수정구 희망로 529  (신흥동),37.45041642,127.1514831
성남시,명도체육관,경기도 성남시 수정구 탄리로 7  (수진동),37.43801204,127.1402235
성남시,한국체대명성태권도장,"경기도 성남시 분당구 판교로 432, 501호 (이매동, 제일프라자 )",37.40513532,127.1217372
성남시,태일태권도체육관,경기도 성남시 중원구 금상로 56  (상대원동),37.44016019,127.162596
성남시,분당어린이문화예술원,"경기도 성남시 분당구 판교로 435  (야탑동,동양프라자4층)",37.40574973,127.1221973
성남시,풍생단국대태권도장,경기도 성남시 중원구 박석로 70  (상대원동),37.43904248,127.1657662
성남시,용인대청도태권도,경기도 성남시 수정구 제일로 123 (수진동),37.43756644,127.1330815
성남시,충효태권도,"경기도 성남시 수정구 제일로123번길 7-16, 2층 (수진동)",37.43690747,127.1327682
성남시,경희대태권도아카데미,"경기도 성남시 수정구 제일로 181  (태평동,(3층))",37.44241807,127.1309099
성남시,이매 용인대 태권스쿨,"경기도 성남시 분당구 판교로 435  (야탑동,동양프라자 5층)",37.40574973,127.1221973
성남시,용마태권도,"경기도 성남시 수정구 산성대로437번길 16, 단대동 상가2층 203-204호 (단대동)",37.45150399,127.1579095
성남시,동영태권도,"경기도 성남시 중원구 여수울로15번길 4-14, 3층 (여수동)",37.41895001,127.1320874
성남시,제일 연세대 태권도장,"경기도 성남시 중원구 시민로66번길 21, 3층 301~302호 (중앙동, 중앙동힐스테이트상가동)",37.43666138,127.1496913
성남시,아디다스태권도장,"경기도 성남시 분당구 미금로 170, 3층 (구미동, 남현문화센타)",37.34840573,127.1171557
성남시,서울체육관,경기도 성남시 분당구 미금일로74번길 6  (구미동),37.34627902,127.1117923
성남시,왕호체육관,"경기도 성남시 분당구 미금로 66  (구미동,동산프라자 지하1)",37.33858098,127.117262
성남시,분당화랑유도회관,"경기도 성남시 분당구 돌마로476번길 31 (서현동, 임광종합상가 B27-1호)",37.37539654,127.1353498
성남시,한라태권도체육관,경기도 성남시 중원구 금상로 35-1  (상대원동),37.43904634,127.1607923
성남시,용창체육관,경기도 성남시 중원구 자혜로 85 (은행동),37.45168878,127.1689887
성남시,송재호 태권스쿨,경기도 성남시 중원구 은이로5번길 23  (은행동),37.45946862,127.1661502
성남시,성남설봉무에타이우슈,경기도 성남시 수정구 산성대로 287 (신흥동),37.44174213,127.1486841
성남시,분당태권도,"경기도 성남시 분당구 중앙공원로39번길 7, 211호 (서현동)",37.38143085,127.1279785
성남시,수진 유도 체육관,"경기도 성남시 중원구 광명로 48, 2층 (성남동)",37.43369467,127.1344116
성남시,중대박사태권도,"경기도 성남시 분당구 판교로 393, B118-121호 (삼평동, 이지더원 상가1)",37.40543855,127.1179278
성남시,레프티복싱,"경기도 성남시 수정구 논골로 1, 5층 (단대동)",37.45443209,127.1605645
성남시,복싱메카,"경기도 성남시 분당구 대왕판교로 670, 201호 (삼평동, 유스페이스2)",37.40206451,127.1060587
성남시,용마태권도장,경기도 성남시 수정구 산성대로 417  (단대동),37.44920697,127.1584174
성남시,중앙태권도,"경기도 성남시 분당구 대왕판교로644번길 86, 4층  일부호 (삼평동, 케이티사옥)",37.39953058,127.1163835
성남시,그린 태권도장,경기도 성남시 분당구 운중로138번길 7 (운중동),37.39076703,127.0784844
성남시,용인대삼평태권도,"경기도 성남시 분당구 동판교로 226  (삼평동,A상가 2층 204,205,206호)",37.40407724,127.1178556
성남시,꿈나무 태권도장,"경기도 성남시 분당구 동판교로 59, 504,505호 (백현동, 자유퍼스트프라자)",37.38833011,127.1150549
성남시,MTA 마스터 태권도장,"경기도 성남시 분당구 돌마로90번길 4, 705호 (구미동)",37.34971312,127.1117407
성남시,신동태권도장,"경기도 성남시 중원구 여수울로15번길 4-8, 2층 (여수동)",37.41895719,127.1314997
성남시,라이노 복싱 GYM,경기도 성남시 중원구 둔촌대로 293 (하대원동),37.43007532,127.1506941
성남시,꿈돌이태권도체육관,경기도 성남시 중원구 자혜로8번길 4  (금광동),37.45036638,127.1603794
성남시,경희대 석사 용호태권도장,"경기도 성남시 수정구 탄리로 56 (신흥동,3층)",37.44099435,127.1368744
성남시,차성근태권도아카데미,경기도 성남시 수정구 공원로 433,37.44871863,127.1426369
성남시,두드림태권도장,"경기도 성남시 분당구 야탑로 243,  403호 (야탑동,부건프라자)",37.40737229,127.1455113
성남시,청솔태권도장,"경기도 성남시 분당구 미금로 215  (금곡동,청솔마을근린상가 2층 212)",37.3508903,127.1133832
성남시,현대카스올림픽골드파크(검도),"경기도 성남시 분당구 중앙공원로40번길 4  (서현동,지하1층 102호)",37.38035372,127.1294183
성남시,쌍용체육관,경기도 성남시 수정구 수정로171번길 23  (태평동),37.44487342,127.137907
성남시,수석태권도장,경기도 성남시 중원구 희망로400번길 16 (금광동),37.44118522,127.1617096
성남시,명성태권도장,"경기도 성남시 수정구 수정로 287  (신흥동,3층)",37.45036158,127.1464505
성남시,태비태권도장,"경기도 성남시 분당구 돌마로 361, 415호, 416호 (수내동, 동신코아빌딩)",37.37061643,127.1229609
성남시,해동검도 구미본관 미금도장,"경기도 성남시 분당구 미금일로 77, 502호 (구미동,구미제2조합상가)",37.34560978,127.1111183
성남시,분당 경희대 석사 태권도장,"경기도 성남시 분당구 구미로75번길 11, 201호 (구미동, 동산프라자)",37.33900528,127.1174631
성남시,샛별태권도,"경기도 성남시 분당구 수내로 201 (분당동,삼부(아)단지내상가 지1층)",37.37033151,127.1297838
성남시,백두산체육관,경기도 성남시 중원구 둔촌대로 355  (하대원동),37.43203129,127.1568452
성남시,경희대 선경 태권도장,"경기도 성남시 중원구 금상로 134,  402호 (상대원동,선경2차 아파트 A상가 A동 4층)",37.44094114,127.1678151
성남시,용인대현대예일,"경기도 성남시 중원구 자혜로17번길 16,  221호 (은행동,현대상가)",37.45271687,127.1627996
성남시,경희대태권도체육관,,37.4423398,127.1651636
성남시,쌍용태권도체육관,"경기도 성남시 수정구 시민로205번길 34  (태평동,3층)",37.4452792,127.1379616
성남시,대명태권도,경기도 성남시 분당구 장미로 193  (야탑동),37.41316528,127.1415741
성남시,장미장안태권도,"경기도 성남시 분당구 장미로 101, 1동 1301호 (야탑동)",37.41613121,127.1328923
성남시,한양대상무체육관,"경기도 성남시 중원구 순환로 188  (상대원동,궁전(아) 상가201호(2층))",37.43997272,127.1794403
성남시,US태권도,"경기도 성남시 분당구 정자일로 30,  비01호 (금곡동,청솔마을상가동 지하층)",37.3530816,127.1081892
성남시,화랑태권도,"경기도 성남시 분당구 정자로76번길 13  (정자동,2층)",37.36213102,127.1135288
성남시,코리아 태권도 체육관,"경기도 성남시 중원구 산성대로524번길 2  (은행동,지층)",37.4573898,127.1641468
성남시,도촌용인대체육관,"경기도 성남시 중원구 도촌남로 37, 503,504호 (도촌동,도촌프라자)",37.41461956,127.1516473
성남시,용마 태권도 체육관,"경기도 성남시 수정구 산성대로 425  (단대동,3층)",37.44991097,127.1587421
성남시,상대원대하 태권도장,경기도 성남시 중원구 희망로344번길 12 (상대원동),37.43632938,127.1594594
성남시,신동태권도,"경기도 성남시 수정구 수정로 289  (신흥동,지하1층)",37.45302595,127.1469337
성남시,한국체대화랑태권스쿨,"경기도 성남시 분당구 내정로 55  (정자동,,122 상록마을주상가동304,305호)",37.36388614,127.1127406
성남시,학사태권도체육관,경기도 성남시 중원구 금빛로93번길 19  (금광동),37.44952995,127.1641819
성남시,성남신성태권도장,"경기도 성남시 분당구 미금일로 65, 303호 (구미동, 승지빌딩)",37.34565094,127.1126762
성남시,분당유도관,"경기도 성남시 분당구 내정로 24, 지하1층 (정자동, 정든마을한진6단지아파트)",37.36233455,127.1151313
성남시,해동검도 이매도장,"경기도 성남시 분당구 야탑남로 14  (이매동,금강프라자 지하)",37.40510673,127.1269236
성남시,고구려 태권도 아카데미,경기도 성남시 중원구 둔촌대로 305  (하대원동),37.43037643,127.151936
성남시,사랑가득 희망 태권도장,"경기도 성남시 중원구 은이로47번길 9, 2층 (은행동)",37.45649419,127.1693859
성남시,월드청솔태권도,"경기도 성남시 분당구 내정로17번길 2,  310호 (정자동,한솔프라자)",37.36213412,127.1144773
성남시,비호제일태권도체육관,,37.44860788,127.1565989
성남시,선웅태권도,경기도 성남시 중원구 은이로 22  (은행동),37.45681895,127.166275
성남시,이매키즈태권도,"경기도 성남시 분당구 양현로94번길 21, 404호 (이매동, 분당코아)",37.39100738,127.1263496
성남시,왕호 태권도,"경기도 성남시 중원구 황송로 77  (금광동,래미안금광상가 2층 214호)",37.44990496,127.1725466
성남시,용인대 검단 태권도,경기도 성남시 중원구 원터로 18  (하대원동),37.42889495,127.1447882
성남시,무지개태권도,"경기도 성남시 분당구 구미로 50  (구미동,무지개마을2단지 상가301호)",37.33670355,127.1137042
성남시,화랑 태권도,"경기도 성남시 수정구 수정로 211-1  (태평동,(3층))",37.4446191,127.143199
성남시,신세계 태권도,"경기도 성남시 중원구 제일로35번길 37  (성남동,3층)",37.43142732,127.1328289
성남시,용인대천명태권도장,"경기도 성남시 분당구 정자로 113 (정자동, 한솔주공5단지 근린상가2층 201호)",37.36373925,127.1174618
성남시,을지체육관,"경기도 성남시 분당구 장미로 173, 3층 (야탑동, 매화마을 아파트)",37.41325116,127.1401724
성남시,화랑태권도,"경기도 성남시 수정구 수정로 211-1  (태평동,(3층))",37.4446191,127.143199
성남시,수진유도회관,"경기도 성남시 중원구 광명로110번길 8  (성남동,지층)",37.43550007,127.1411624
성남시,한국체대 진 태권도장,"경기도 성남시 중원구 도촌남로 33, 501,502호 (도촌동, 세일프라자)",37.41456398,127.151139
성남시,수내검도관,"경기도 성남시 분당구 돌마로 364, 지하1층 1호,83호 (수내동, 현대제일상가)",37.36998766,127.123653
성남시,블랙벨트센터 태권도장,"경기도 성남시 분당구 정자로 80, 301호,302호 (정자동, 정자프라자)",37.36318654,127.1138057
성남시,고광남 태권도 아카데미,"경기도 성남시 수정구 성남대로1480번길 9  (복정동,1층)",37.46210136,127.127206
성남시,크로스핏에임MMA,"경기도 성남시 수정구 위례동로 147, 802호 (창곡동, 위례건아타워)",37.47308695,127.1501095
성남시,TB GYM,"경기도 성남시 중원구 광명로 150, 5층 (성남동)",37.43789018,127.1446327
성남시,공간,"경기도 성남시 분당구 방아로 25, 3층 (이매동)",37.39860423,127.1315316
성남시,팀베스트 정심관(MMA),경기도 성남시 수정구 성남대로 1228 (수진동),37.43951611,127.1281772
성남시,주먹다짐,"경기도 성남시 분당구 판교로 436, 홍우프라자 4층 1호 (이매동)",37.40516384,127.1222003
성남시,경찰태권도장,경기도 성남시 수정구 남문로 64 (태평동),37.44586173,127.1339454
성남시,위례 KTC 태권도장,경기도 성남시 수정구 위례동로 147 (창곡동),37.47308695,127.1501095
성남시,이재성복싱,"경기도 성남시 수정구 위례동로 147, 5층 504호 (창곡동)",37.47308695,127.1501095
성남시,K태권도장,"경기도 성남시 수정구 위례서일로3길 28-4, 4층 402호 (창곡동)",37.46741424,127.1400713
성남시,위례교천검도관,"경기도 성남시 수정구 위례광장로 310, A동 1005,6호 (창곡동, 우성트램타워)",37.47273049,127.1424434
성남시,수내 점프클럽&태권도,"경기도 성남시 분당구 내정로 170, B층 08호 (수내동, 동신파크빌딩)",37.37348137,127.1196938
성남시,용인대 미금 태권도장,"경기도 성남시 분당구 미금로 177, 상가동 301호 (구미동, 까치마을신원아파트)",37.34908631,127.1157748
성남시,푸른 태권도장,"경기도 성남시 수정구 위례순환로 220 (창곡동, 위례사랑으로부영55단지)",37.46951939,127.1507368
성남시,중대박사 태권도장,"경기도 성남시 수정구 위례동로 61, B01층 (창곡동, 위례자연&래미안e편한세상)",37.46661249,127.146193
성남시,고비원주 태권도장,"경기도 성남시 수정구 태평로 4, 4층 (태평동)",37.44779743,127.1274579
성남시,성일체육관,"경기도 성남시 중원구 희망로 320  (상대원동,(3층))",37.4345701,127.1589022
성남시,대산태권도체육관,경기도 성남시 중원구 박석로59번길 1 (상대원동),37.43804229,127.1658836
성남시,대호문태권도장,"경기도 성남시 수정구 성남대로1250번길 7  (태평동,,6151-20번지)",37.44175186,127.1282905
성남시,코리아체육관,"경기도 성남시 수정구 산성대로 513  (양지동,3층)",37.45708916,127.1630287
성남시,쌍용유도체육관,"경기도 성남시 수정구 수정로 219-1  (태평동,지층)",37.44508077,127.1438525
성남시,대용태권도체육관,"경기도 성남시 분당구 구미로 100  (구미동,삼성건영지하상가1층)",37.33770022,127.1208677
성남시,유일무관,"경기도 성남시 분당구 정자로 78, 503호 (정자동, 영동프라자)",37.36315862,127.1135348
성남시,사회복지법인 분당사회관(태권도),"경기도 성남시 분당구 정자일로 33, 5층 (금곡동)",37.35299181,127.1055814
성남시,YMCA주공스포츠센타 검도장,"경기도 성남시 분당구 성남대로54번길 3  (구미동,주공사옥)",37.34137104,127.1104402
성남시,사회복지법인 분당사회관(검도),"경기도 성남시 분당구 정자일로 33, 5층 (금곡동)",37.35299181,127.1055814
성남시,은행경희대체육관,"경기도 성남시 중원구 은이로8번길 5  (은행동,(2층))",37.45712164,127.1649395
성남시,신성태권도전문체육관,경기도 성남시 중원구 희망로344번길 45  (상대원동),37.43871563,127.1617659
성남시,승리태권도,경기도 성남시 중원구 은이로 30  (은행동),37.45642433,127.1669778
성남시,고려대비호태권도,"경기도 성남시 수정구 수정남로 298 (산성동,3층)",37.45509016,127.1513014
성남시,신흥태권도,경기도 성남시 수정구 수정남로 213 (신흥동),37.44874644,127.1467334
성남시,쌍용체육관,경기도 성남시 수정구 수정로153번길 26  (태평동),37.44458927,127.1363709
성남시,비호제일체육관,"경기도 성남시 수정구 산성대로 423  (단대동,2층)",37.44973946,127.1586524
성남시,청아권투체육관,경기도 성남시 수정구 시민로 152  (신흥동),37.44171853,127.1438119
성남시,한솔용인대태권도장,"경기도 성남시 분당구 백현로 206, 201호 (정자동,한솔마을 근린상가)",37.36751956,127.1185493
성남시,학사태권도장,경기도 성남시 중원구 자혜로 42-1  (금광동),37.45037746,127.1642573
성남시,참피온체육관,경기도 성남시 중원구 제일로35번길 37  (성남동),37.43142732,127.1328289
성남시,아름신성태권도,"경기도 성남시 분당구 성남대로779번길 52  (이매동,아름마을 신흥코아 5 층)",37.39949615,127.1228162
성남시,고등태권도도장,경기도 성남시 분당구 이매로 173  (이매동),37.39036039,127.1399367
성남시,키즈석사태권도,"경기도 성남시 분당구 정자일로 227, 402호 (정자동, 백궁지엔느주차전용빌딩)",37.37071305,127.1056016
